label,message
ham,two issues snip sorry but the following packages have unmet dependencies openssh depends openssl NUMBER NUMBER NUMBERa but NUMBER NUMBER NUMBERb NUMBER is installed php pgsql depends postgresql but it is not installed depends libpq so NUMBER e unmet dependencies try using f snip NUMBER i have the following openssl packages installed snip openssl perl NUMBER NUMBER NUMBERb NUMBER openssl NUMBER NUMBER NUMBERb NUMBER opensslNUMBERa NUMBER NUMBER NUMBERa NUMBER openssl devel NUMBER NUMBER NUMBERb N
ham,on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER peter peltonen wrote two issues snip sorry but the following packages have unmet dependencies openssh depends openssl NUMBER NUMBER NUMBERa but NUMBER NUMBER NUMBERb NUMBER is installed php pgsql depends postgresql but it is not installed depends libpq so NUMBER e unmet dependencies try using f snip NUMBER i have the following openssl packages installed snip openssl perl NUMBER NUMBER NUMBERb NUMBER openssl NUMBER NUMBER NUMBERb NUMBER op
ham,once upon a time harri wrote on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER peter peltonen wrote two issues snip sorry but the following packages have unmet dependencies openssh depends openssl NUMBER NUMBER NUMBERa but NUMBER NUMBER NUMBERb NUMBER is installed php pgsql depends postgresql but it is not installed depends libpq so NUMBER e unmet dependencies try using f snip NUMBER i have the following openssl packages installed snip openssl perl NUMBER NUMBER NUMBERb NUMBER openssl NU
ham,i installed apt get yesterday and liked it for a couple hours anyway late last night i started to get errors like root theshadows apt get update e method http has died unexpectedly e tried to dequeue a fetching object e tried to dequeue a fetching object e tried to dequeue a fetching object e tried to dequeue a fetching object e tried to dequeue a fetching object e tried to dequeue a fetching object e tried to dequeue a fetching object i get the same errors two like the first line instead of one
ham,on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER harri haataja wrote install i haven t met an openssh like that and in worst case i ve had NUMBER different openssl libraries wtf can t they just bump a major version if it s incompatible so what should i with the openssl thing something and ive just made dummy packages with verbose warning attached that explicitly provide those capabilities or claim to that is how do i make such packages peter _____________________________________________
ham,on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER matthias saou wrote strange all my openssh packages don t explicitly requires a version of openssl what version of openssh do you have is it an official red hat package i suppose it isn t and using red hat s rpms will solve your problem openssh NUMBER NUMBER NUMBERpNUMBER NUMBER i think that is directly from openssh site it s from the rh NUMBER NUMBER that i upgraded to NUMBER NUMBER NUMBER NUMBER doesn t ship with openssh i probably shou
ham,once upon a time peter wrote on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER matthias saou wrote strange all my openssh packages don t explicitly requires a version of openssl what version of openssh do you have is it an official red hat package i suppose it isn t and using red hat s rpms will solve your problem openssh NUMBER NUMBER NUMBERpNUMBER NUMBER i think that is directly from openssh site it s from the rh NUMBER NUMBER that i upgraded to NUMBER NUMBER NUMBER NUMBER doesn t ship
ham,on wed feb NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER harri haataja wrote i have a few such things with jdk imlib kernel dri version something and ive just made dummy packages with verbose warning attached that explicitly provide those capabilities or claim to that is hm one could do this with rpm s justdb switch too without having to make a dummy package right i was wondering that this is a bit dangerous if there is a update for my software as the dummy package might get updated with it ove
ham,about apt conf there are these lines snip rpm leave list empty to disable allowedduppkgs kernel kernel smp kernel enterprise holdpkgs kernel source kernel headers snip how do i tell apt hold all kernel packages can i use syntax like kernel and i don t quite understand what the part kernel means peter _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,on thu feb NUMBER NUMBER at NUMBER NUMBER NUMBERam NUMBER peter peltonen wrote about apt conf there are these lines snip rpm leave list empty to disable allowedduppkgs kernel kernel smp kernel enterprise holdpkgs kernel source kernel headers snip how do i tell apt hold all kernel packages can i use syntax like kernel and i don t quite understand what the part kernel means you could read about regular expressions kernel matches kernel and nothimg more kerne kernel smp and kernel enterprise are th
ham,thanks for the great work mathias but i would like to point out that this list is fastly become the apt rpm list instead of the rpm list the discussion concerning apt is overwhelming maybe another list is in order for those having trouble with apt rpm apt rpm hotline URL though i think apt rpm is a great tool i don t use it and would like to get back to talk of new packages and rpm building techniques dtd daniel t drea dandanielle URL URL _______________________________________________ rpm list
ham,once upon a time dtd wrote thanks for the great work mathias but i would like to point out that this list is fastly become the apt rpm list instead of the rpm list the discussion concerning apt is overwhelming maybe another list is in order for those having trouble with apt rpm apt rpm hotline URL though i think apt rpm is a great tool i don t use it and would like to get back to talk of new packages and rpm building techniques hmmm know what on URL the apt list has been up for a while now there
ham,hi all i ll be leaving this evening until next monday with no access to whatsoever to a single computer until then woohoo real holidays so don t be worried if there s a new release of insert your favorite freshrpms package here and that it s not updated quickly despite your many requests to the list before going i did repackage the latest hackedbox and lbreakoutNUMBER that both came out today have fun i will matthias matthias saou world trade center edificio norte NUMBER planta system and networ
ham,on tue NUMBER NUMBER NUMBER at NUMBER NUMBER matthias saou wrote hi all i ll be leaving this evening until next monday with no access to whatsoever to a single computer until then woohoo real holidays i don t think i could take it the network was down for an hour here and i was climbing the walls enjoy chris kloiber _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,on tue NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER matthias saou matthias egwn net wrote before going i did repackage the latest hackedbox and lbreakoutNUMBER that both came out today have fun i will fun here too recompiled gnome NUMBER NUMBERrcNUMBER today have a nice and good time regards matthias _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,once upon a time chris wrote on tue NUMBER NUMBER NUMBER at NUMBER NUMBER matthias saou wrote hi all i ll be leaving this evening until next monday with no access to whatsoever to a single computer until then woohoo real holidays i don t think i could take it the network was down for an hour here and i was climbing the walls i can t stand it either when it s at work or home and i d planned on doing something that required network access but i really feel like i need a break now away from work pr
ham,URL there s a realy nasty shortage on sequencers actually i d like this running on my main box which is irix but that i ll probably try to tackle myself rule NUMBER all software sucks rule NUMBER all hardware sucks rule NUMBER my vacuum cleaner is hardware it never obeys rule NUMBER tanuki the raccoon dog scary devil monastery _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,hi just the kind of announce i make once in a while i ve rebuilt a new alsaplayer package based on angle s one i ve rebuilt a hopefully final version frNUMBER of the alsa driver and alsa kernel packages which fix all known smp build issues both can be found here URL i ve also repackaged gkrellm NUMBER NUMBER NUMBER with at last a separate package for the server that can be installed standalone and doesn t even require glibNUMBER URL last but not least my latest proftpd NUMBER NUMBER NUMBER packa
ham,on wed NUMBER NUMBER NUMBER at NUMBER NUMBER matthias saou wrote i think i ll use this with whatever switch more and more where possible nifty i ve been thinking about that too any good ideas how to document those targets description ille skyttÃ¤ ville skytta at URL _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,greetings ps yup i m back from my holidays i hope you did not miss us at all NUMBER i think i ll use this with whatever switch more and more where possible mmm great stuff now to get the redhat samba packager to do the same thing i have used there spec file and fun a few problems in it and one of them was just hashing out things for other use now to get to grips with the kernel still have not found and easy way to rebuild the kernel without having to wait and hour for it to generate the headers
ham,once upon a time c lee wrote i think i ll use this with whatever switch more and more where possible mmm great stuff now to get the redhat samba packager to do the same thing i m sure that if you file a bugzilla entry with a relevant patch against the spec file chances of getting the change done are on your side i have used there spec file and fun a few problems in it and one of them was just hashing out things for other use now to get to grips with the kernel still have not found and easy way t
ham,matthias saou matthias rpmforge net wrote i ve rebuilt a new alsaplayer package based on angle s one cool one less package to maintain one interesting thing about alsaplayer is that redhat s xmms package in rhNUMBER will probably not play mpNUMBER files but alsaplayer does play mpNUMBERs out of the box also they are developing rapidly in their cvs and looks like their next version of alsaplaer will be pretty cool but i have no idea when it will be ready that s angle as in geometry ______________
ham,have you thought of bumping up sylpheed claws i see sylpheed got a bump show some claws love jesse keating URL mondo devteam www mondorescue org was i helpful let others know URL _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,angles puglisi angles aminvestments com wrote also they are developing rapidly in their cvs and looks like their next version of alsaplaer will be pretty cool but i have no idea when it will be ready ahh oops they just released that s angle as in geometry _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,once upon a time jesse wrote have you thought of bumping up sylpheed claws i see sylpheed got a bump show some claws love well in sylheed s claws branch you need to wait a bit for the developers to backport all the updates from the main branch before getting a release with the same version number right now the latest claws release is still NUMBER NUMBER NUMBERclaws URL but as it s the primary mailer i use you can be sure that as soon as it s updated to NUMBER NUMBER NUMBER i ll update my build m
ham,hi has anyone an answer for me the mplayer documentation still suggests to use them for xNUMBER architectures thanks regards axel on sat jun NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER axel thimm wrote are there perhaps licensing issues which forbid such a practice or any other reasons the reason i ask is that i have seen performance and also some feature differences fullscreen w o keeping aspect ratio visual artifacts on nvidia comparing with or without the winNUMBER codecs the mplayer autho
ham,once upon a time axel wrote has anyone an answer for me the mplayer documentation still suggests to use them for xNUMBER architectures well i think my avifile build still needs the winNUMBER codecs to be able to run manually copied into usr lib winNUMBER but personally i ve been very happy with mplayer s default which is ffmpeg s ffdivx decoder for nearly all the divx files i used the only ones that still require from my own experience the use of the winNUMBER codecs are the ones encoded with a
ham,btw i just a found a quite nice looking apt repositry for all kinds of audio apps at URL peter on thu NUMBER NUMBER NUMBER at NUMBER NUMBER angles puglisi wrote matthias saou matthias rpmforge net wrote i ve rebuilt a new alsaplayer package based on angle s one cool one less package to maintain one interesting thing about alsaplayer is that redhat s xmms package in rhNUMBER will probably not play mpNUMBER files but alsaplayer does play mpNUMBERs out of the box also they are developing rapidly i
ham,on fri NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER matthias saou matthias rpmforge net wrote but as it s the primary mailer i use you can be sure that as soon as it s updated to NUMBER NUMBER NUMBER i ll update my build it got updated jesse keating URL mondo devteam www mondorescue org was i helpful let others know URL _______________________________________________ rpm list mailing list rpm list freshrpms net URL
ham,i need to experiment with ripping out all my sophisticated cut paste code this is mostly historical accident from dealing with very early versions of tk and the emacs cutbuffer and other wierd junk you can too by hacking upon seditbind tcl appropriately hal devore said on fri NUMBER sep NUMBER tony tony nugent wrote tony i can t even mark text in an exmh message window and then tony paste it into a terminal window the cut buffer seems to tony be completely empty and its previous contents are no
ham,it s all here in these NUMBER lines otherwise known as the i ll try my damnest to paste something procedure return the current selection from any window or cut buffer NUMBER proc text_selection if catch selection get sel if catch selection get selection clipboard sel if catch cutbuffer get NUMBER sel return return sel this is in textselection tcl and is what exmh uses to find text to paste it is that last cutbuffer get that is wacky because exmh sticks its own deletions into that little know sta
ham,hal devore said brent said in his book this paste function can be convenient but it turns out that users still need to keep track of the difference between the two selections if a user only understands the clipboard then the user of primary is only surprising i learned that it is best to have a separate paste user action for the two selections the convention is that buttonrelease NUMBER sets the insert point and inserts the primary selection the paste event e g the paste key simply inserts the
ham,kevin oberman said it did for me but i am not willing to say it is not a tcl tk issue as other apps seemed to work ok for cut and paste and tk does its clipboard stuff a bit differently than most toolkits so i m not about to place blame just reporting my experience one more salvo on x and cut paste x specifies at least two mechanisms for cut paste but as usual mandates no policy windows and macintosh have a slightly different mechanism and one uniform policy i m quite sure that tk implements al
ham,date sun NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER from brent welch welch panasas com message id NUMBER baaNUMBER blackcomb panasas com i would encourage folks to play with those NUMBER lines of code in text_selection and report what works well for them we may come up with NUMBER lines that work for everyone or perhaps introduce yet another setting that lets folks choose between a few useful models of course that s an admission of policy failure but i m willing to do that i actually think y
ham,from scott lipcon slipcon mercea net date sun NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER i just updated to the latest cvs i had been running a build from june hitting the flist button gives the following traceback syntax error in expression int NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER while executing expr int minline NUMBER msgid minmsg maxline minline NUMBER maxmsg minms g procedure ftoc_findmsg line NUMBER invoked from within ftoc_findmsg i procedure ftoc_showsequences line NUMBER
ham,oops turns out i wasn t careful installing it so the exmh library variable was pointing at my old installation i m surprised it worked as well as it did in any case i removed the old library directory and edited exmh exmh bg exmh strip etc to point at the right one now i m getting another traceback on startup can t read mhpriv pubseq family cur no such variable while executing mhseq folder seq add mhpriv pubseq folder seq mhseqexpand folder msgids procedure mhreadseqs line NUMBER invoked from wi
ham,from chris garrigues cwg bcc deepeddy com date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER from scott lipcon slipcon mercea net date sun NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER i just updated to the latest cvs i had been running a build from june hitting the flist button gives the following traceback syntax error in expression int NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER while executing expr int minline NUMBER msgid minmsg maxline minline NUMBER maxmsg minms g procedure ftoc
ham,from scott lipcon slipcon mercea net date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER oops turns out i wasn t careful installing it so the exmh library variable was pointing at my old installation i m surprised it worked as well as it did in any case i removed the old library directory and edited exmh exmh bg exmh strip etc to point at the right one now i m getting another traceback on startup can t read mhpriv pubseq family cur no such variable while executing mhseq folder seq add mhpriv
ham,from scott lipcon slipcon mercea net date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER chris i m home now and this copy of exmh is pretty bad i m running from cvs on sunday night the only change since then was the one you made this morning for bulletproofing in mhreadseqs i run exmh and i can visably see it count up the number of unseen messages as it looks through the folders i have about NUMBER unseen messages in maybe NUMBER or NUMBER folders it takes a few seconds for all of the folder
ham,from scott lipcon slipcon mercea net date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER the speed is a problem for sure it takes a long time to do the rescanning of sequences i associate it with hitting the flist button or when my background flist goes off i m running on a pretty fast system athlon NUMBER NUMBERmb ram NUMBERk rpm ultra scsi disk and hitting flist used to take no more than a second the big difference might just be perception because the the old code just updated all the fold
ham,how easy would it be to code a menu item that marks as read all messages before the current message i often have problems reading heavy traffic mailing lists in exmh because i want to read only a subset of a lists messages but i lose track of where i was in the particular folder this could also be coded more generally in the new sequences code as a way to remove all messages before current from a particular sequence easy first you ll have to excuse me as i m still using NUMBER NUMBER NUMBER so
ham,cwg dated NUMBER NUMBERdcNUMBER URL said from chris garrigues cwg exmh URL date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER here s a fix that i think will make a real difference ftoc_showsequences needs to be able to be called with an optional list of msgids to update and if it s called that way it only removes or adds tags for those messages then in places like msgchange we only update the messages which have changed also a separate ftoc_showsequence function which only updates the displ
ham,it seems that something changed during the last NUMBER NUMBER weeks NUMBER in a folder msgs NUMBER n is read n current n upwards is unread NUMBER change to another folder NUMBER change back to the original folder and you ll see msg n NUMBER being highlighted as current for a split second that it changes back to n current kind of annoying since it marks msg n NUMBER as read anders _______________________________________________ exmh workers mailing list exmh workers URL URL
ham,from anders eriksson aeriksson fastmail fm date wed NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER it seems that something changed during the last NUMBER NUMBER weeks NUMBER in a folder msgs NUMBER n is read n current n upwards is unread NUMBER change to another folder NUMBER change back to the original folder and you ll see msg n NUMBER being highlighted as current for a split second that it changes back to n current kind of annoying since it marks msg n NUMBER as read i haven t seen what you d
ham,i m a very happy user of exmh but i m paranoid also therefore i m not too happy with exmh caching my pgp passphrases usually i use a relatively secure tool called quintuple agent URL to store my passphrases and i ve just added the few lines of code to exmh which allow for such external caches the patch is attached it is against version NUMBER NUMBER NUMBER debian and the files modified are extrasinit tcl and pgpexec tcl i ve added three new preferences in the general pgp section which allow ever
ham,i ll have to try it with another window manager and see if i can get exmh to put it back inside of sane boundaries i don t have this problem with any other windows though just the exmhunseen window how about enabling the show unseen message count in folder cache option it displays the number of unseen messages next to each folder name if greater than NUMBER so you don t really need the unseen window unless you re using more sequences than just unseen paul _______________________________________
ham,on fri NUMBER sep NUMBER paul paul menage wrote paul so you don t really need the unseen window unless you re paul using more sequences than just unseen i use a virtual window manager and keep the main exmh window and the detached folder list on one virtual desktop but the unseen window is set to show on all desktops got no help for the problems but just pointing out why some of us find the unseen window invaluable hal _______________________________________________ exmh users mailing list exmh
ham,in article eNUMBERtsNUMBERt NUMBERzd NUMBER rdsNUMBER you write patrick salsbury writes patrick one of the features i really like about exmh is the patrick ability to see which folders have unseen messages in patrick them but recently it seems to have vanished into the patrick bowels of my window manager in a place i can t get patrick to it claims to be running but doesn t appear patrick anywhere onscreen i m using enlightenment with a NUMBERxNUMBER patrick virtual desktop i ve tried dropping it
ham,begin pgp signed message hash shaNUMBER in article eNUMBERvNUMBERmw NUMBERes NUMBER pmenage dt ensim com you write i ll have to try it with another window manager and see if i can get exmh to put it back inside of sane boundaries i don t have this problem with any other windows though just the exmhunseen window how about enabling the show unseen message count in folder cache option it displays the number of unseen messages next to each folder name if greater than NUMBER so you don t really need
ham,begin pgp signed message hash shaNUMBER content type text plain charset us ascii after a bit of peeking through the exmh tcl and playing with tcl a bit i got the catchup unseen messages before cur procedure working here s the code for everybody and the list archives in case anyone wants it in the future thanks to john r loverso for putting me on the right track proc my_markNUMBERcurseen global exmh pick msg set results exmh_status clearing unseen up to cur red mh_setcur exmh folder msg id set u
ham,on mon NUMBER sep NUMBER ted ted cabeen wrote ted here s the code for everybody and the list archives in ted case anyone wants it in the future very cool i vote for this being added to cvs any objections hal _______________________________________________ exmh workers mailing list exmh workers URL URL
ham,begin pgp signed message hash shaNUMBER content type text plain charset us ascii in message NUMBER NUMBER dimebox bmc com hal devore writes on mon NUMBER sep NUMBER ted ted cabeen wrote ted here s the code for everybody and the list archives in ted case anyone wants it in the future very cool i vote for this being added to cvs any objections not from me although you probably want to change the name of the procedure ted cabeen URL ted URL check website or keyserver for pgp gpg key baNUMBERdNUMBE
ham,date mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER from hal devore haldevore acm org message id NUMBER NUMBER dimebox bmc com i vote for this being added to cvs any objections no but using pickmarkseen and pick ids as an alternative to just doing seq_del exmh folder mhprofile unseen sequence results seems unnecessary to me that s all that pickmarkseen does after all that can be done via busy of course the same is true of the badly named pick_markseen which has nothing at all to do with pick
ham,i apologize for not catching up to the current code in so long now that i have i m trying to resolve breakage and differences the unseen window seems to have been replaced with the sequences window while i appreciate the flexibility of the sequences window the unseen window filled an important to me need it was tiny and could be set to show on all desktops of a virtual window manager without taking a lot of space since my normal mode of operation involves two copies of exmh displaying on a NUMB
ham,i ve had this binding in my exmh exmhbindings for years set bindings key flist_findunseen NUMBER inc_presortfinish key f after updating to the current code in cvs i get bad key f when i hit the f key i can open the bindings commands window and define the binding it then works until i restart exmh i suspect a parsing problem change i ll try to look into this tomorrow unless someone knows where the problem might be hal _______________________________________________ exmh workers mailing list exmh
ham,from hal devore haldevore acm org date tue NUMBER oct NUMBER NUMBER NUMBER NUMBER NUMBER i ve had this binding in my exmh exmhbindings for years set bindings key flist_findunseen NUMBER inc_presortfinish key f after updating to the current code in cvs i get bad key f when i hit the f key i can open the bindings commands window and define the binding it then works until i restart exmh i suspect a parsing problem change i ll try to look into this tomorrow unless someone knows where the problem mi
ham,from hal devore haldevore acm org date tue NUMBER oct NUMBER NUMBER NUMBER NUMBER NUMBER one possibility that occurs to me would be a button or mouse click that shrinks the sequences window to show only the sequences in the always show list and of course a way to expand it back that s a pretty good idea i m not sure i ll get to it any time soon i already have a known bug reported on NUMBER NUMBER that i haven t been able to get to chris chris garrigues URL vircio URL NUMBER congress suite NUMBE
ham,i have a couple of small issues and i m not sure if their exmh issues or my setup issues first when i try and run exmh with wish from tkNUMBER NUMBER NUMBER it seems to take forever to start but with wish from tkNUMBER a NUMBER it starts in a snap using the latest cvs when i open exmh and the folder i m in has unseen messages and i hit next exmh changes to the next folder with unseen messages rather than to the first unseen in the current folder finally when i reach the end of the messages in a
ham,on wed NUMBER oct NUMBER chris chris garrigues wrote chris i m not sure i ll get to it any time soon well you have a pretty good idea of when i might get to it the phrase hell freezes over comes to mind so whenever you can will certainly be fine thanks for considering it in the meantime i ve set the minimum entry lines to NUMBER it certainly isn t going to make me go back to the old version hal _______________________________________________ exmh workers mailing list exmh workers URL URL
ham,on wed NUMBER oct NUMBER NUMBER NUMBER NUMBER edt j w ballantine jwb homer att com said first when i try and run exmh with wish from tkNUMBER NUMBER NUMBER it seems to take forever to start but with wish from tkNUMBER a NUMBER it starts in a snap this sounds like something piggy in the flist code i m seeing flist in general taking NUMBER NUMBER seconds interesting that a different wish comes up fast there might be a borkedness in NUMBER NUMBER using the latest cvs when i open exmh and the folder
ham,on wed NUMBER oct NUMBER chris chris garrigues wrote chris flist_findunseen has changed to flist_findseqs i guess i was sleepier than i thought i managed to cut and paste the _right_ stuff from the app defaults file into the bindings definition dialog without ever noticing that it was different from what was in my exmhbindings file hal p s can i get a pointer to a freeware tcl tk debugger _______________________________________________ exmh workers mailing list exmh workers URL URL
ham,date wed NUMBER oct NUMBER NUMBER NUMBER NUMBER NUMBER from hal devore haldevore acm org message id NUMBER NUMBER dimebox bmc com restarting exmh was necessary probably not next time try clicking on the folder name in the sequences window for the sequence that is request that sequence be the one displayed in the ftoc if the sequence doesn t exist it will be cleaned up then perhaps it would be nicer if flist would do it as well but this is effective enough kre ___________________________________
ham,i wrote this last night but it appears i never sent it still haven t had time to dig in to it on tue NUMBER oct NUMBER robert robert elz wrote robert no but using pickmarkseen and pick ids as an robert alternative to just doing robert seq_del exmh folder mhprofile unseen sequence results ah neither ted nor i were particularly up to date i pulled down the lates from cvs and am now running with it i miss the blue ftoc lines but i ll sort that out soon iirc chris said it s a simple resource change
ham,hi succeeded in ringing a bell anytime i get a mail to my inbox not mailing lists spams etc by using procmail to execute a play clink wav on the right mails now my demands are growing i use my laptop remotely very often and now i would like the bell to sound on that when i am there i triedto use the kde remote sound server and it works in the tests but when procmail runs it it doesn t presumably as it doesn t have the authorization to communicate with the laptop beeing another user any hints br
ham,on tue NUMBER oct NUMBER dag dag nygren wrote dag but when procmail runs it it doesn t presumably as it dag doesn t have the authorization to communicate with the dag laptop beeing another user i don t know anything about the kde sound server but i d guess your problem is the environment in which procmail runs you don t say what procmail is running from in my case for example procmail is run from fetchmail which is run by a cron job sorry about that procmail is run by the qmail delivery agent t
ham,on wed aug NUMBER NUMBER at NUMBER NUMBER ulises ponce wrote hi is there a command to insert the signature using a combination of keys and not to have sent the mail to insert it then i simply put it them into my nmh component files components replcomps forwcomps and so on that way you get them when you are editing your message also by using comps files for specific folders you can alter your sig per folder and other tricks see the docs for n mh for all the details there might must also be a way
ham,from j w ballantine jwb homer att com date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER i cvs ed the unseen sequences changes and installed them and have only one real issue i use the unseen window rather than the exmh icon and with the new code i can t seem to be able to how many unseen when when i have the main window open is not really necessary hmmm i stole the code from unseenwin but i never tested it since i don t use that functionality consider it on my list of things to check chris
ham,date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from chris garrigues cwg dated NUMBER NUMBERddNUMBER deepeddy com message id NUMBER NUMBER tmda deepeddy vircio com the background color in this window is the same as the background color in the ftoc that s what i d like to vary particularly as the ftoc background isn t constant messages in the unseen sequence have a different background than others in the ftoc that s fine but in the sequences window it isn t needed unseen already has a dif
ham,just cvs up ed and nowadays catch up unseen is __extremely__ slow on large NUMBER msgs unseen sequences anybody else having this problem i ll take the blame the reason i suspect is that we re needlessly reading the sequences file multiple times because of other sequences i need to make the code much smarter about handling that file but first i have a few other fish to fry in my rather large patch that s on it s way no panic i m all for cleaning things up before getting it optimized okay this fi
ham,from anders eriksson aeriksson fastmail fm date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER just cvs up ed and nowadays catch up unseen is __extremely__ slow o n large NUMBER msgs unseen sequences anybody else having this proble m i ll take the blame the reason i suspect is that we re needlessly reading the sequence s file multiple times because of other sequences i need to make the code m uch smarter about handling that file but first i have a few other fish t o fry in my rather large pa
ham,oooops doesn t work at all got this on startup and on any attempt to change folder which fail anders can t read flist seqcount lists exmh unseen no such element in array reading value of variable to increment invoked from within incr flist seqcount folder seq delta procedure seq_del line NUMBER invoked from within seq_del exmh folder mhprofile unseen sequence msgid procedure msgseen line NUMBER invoked from within msgseen msgid procedure msgshow line NUMBER invoked from within msgshow msgid pro
ham,in a message dated thu NUMBER aug NUMBER NUMBER NUMBER NUMBER cdt ulises ponce said thanks tony but i think doing it using component files will get a signature by default but i have many diferent signatures and i want to insert one of that signatures using a keyboard command so for a message i will insert a signature but for another message i will insert a different signature is it possible i am using sedit for my messages ahm if you don t object to using a mouse for such things exmh has the abi
ham,thanks paul that is the way i am doing right now but i would like to not use the mouse for such things any other clue saludos ulises speaking words of wisdom in a message dated thu NUMBER aug NUMBER NUMBER NUMBER NUMBER cdt ulises ponce said thanks tony but i think doing it using component files will get a signature by default but i have many diferent signatures and i want to insert one of that signatures using a keyboard command so for a message i will insert a signature but for another message
ham,just got this i was just reading mail but in a very dark room where the keyboard is illuminated mostly by the light from the laptop screen i think i put my fingers on the wrong keys i mostly use the keyboard exclusively while running exmh this is from today s cvs the fixes for the problems i mentioned yesterday are included i eventually managed to contact the cvs server expected integer but got while executing incr m procedure mhseqexpand line NUMBER invoked from within mhseqexpand folder msgids
ham,in a message dated thu NUMBER aug NUMBER NUMBER NUMBER NUMBER cdt ulises ponce said thanks paul that is the way i am doing right now but i would like to not use the mouse for such things any other clue the best i can think of is to figure out what the command being issued by exmh is that selects and inserts the sig and bind that to a key sequence that shouldn t be too difficult it s just a matter of figuring out the tcl something my perl based brain isn t excited about seeya paul it may look lik
ham,from anders eriksson aeriksson fastmail fm date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER oooops doesn t work at all got this on startup and on any attempt to change folde r which fail sigh i d already found that and checked it in apparently i did so after you checked it out and before you sent this mail i hoped i was fast enough that you wouldn t see it try again chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii
ham,on thu NUMBER aug NUMBER chris chris garrigues wrote chris _exmh_NUMBERp content type text plain chris charset us ascii from anders eriksson aeriksson fastmail fm date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER oooops doesn t work at all got this on startup and on any attempt to change folde r which fail chris sigh i d already found that and checked it in apparently chris i did so after you checked it out and before you sent this chris mail i hoped i was fast enough that you wouldn t see
ham,from anders eriksson aeriksson fastmail fm date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER on thu NUMBER aug NUMBER chris chris garrigues wrote chris _exmh_NUMBERp content type text plain chris charset us ascii from anders eriksson aeriksson fastmail fm date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER oooops doesn t work at all got this on startup and on any attempt to change folde r which fail chris sigh i d already found that and checked it in apparently chris i did so after you
ham,date fri NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from robert elz kre munnari oz au message id NUMBER NUMBER munnari oz au when i said this is from today s cvs that will translate as yesterday s now of course before the most recent set of changes catchup speedups and so on kre _______________________________________________ exmh workers mailing list exmh workers URL URL
ham,help i had gpg working i updated from version gnupg NUMBER NUMBER NUMBER to gnupg NUMBER NUMBER NUMBER this moved gpg from usr bin to usr local bin and i changed the path in the exmh executable with that fix exmh knows i have gpg and puts the line check the signature with gnupg in messages with gnupg signatures but punching the line always gives signature made thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mdt using dsa key id bddfNUMBERa can t check signature public key not found so something else
ham,btw i remember messing about with such things long ago one problem i ran into was making sure that no attempt was made to play a sound when either a the screen was locked or b no exmh was running just something to think about dag hal _______________________________________________ exmh users mailing list exmh users URL URL
ham,dag but when procmail runs it it doesn t presumably as it dag doesn t have the authorization to communicate with the dag laptop beeing another user i don t know anything about the kde sound server but i d guess your problem is the environment in which procmail runs you don t say what procmail is running from in my case for example procmail is run from fetchmail which is run by a cron job sorry about that procmail is run by the qmail delivery agent to presort all mail i get but anyway i found an
